Year Month Day Hour Minute Second Lon lat Raw_mag Diurnal Raw_mag-Diurnal
2014.0000 9.0000 5.0000 7.0000 42.0000 4.3255 -154.6159 75.5080 57851.2242 -46.4314 57897.7
2014.0000 9.0000 5.0000 7.0000 42.0000 33.7274 -154.6174 75.5083 57851.3824 -46.4966 57897.9
2014.0000 9.0000 5.0000 7.0000 43.0000 2.2457 -154.6189 75.5085 57851.5448 -46.5603 57898.1
2014.0000 9.0000 5.0000 7.0000 43.0000 31.4570 -154.6205 75.5088 57851.8196 -46.6341 57898.5
2014.0000 9.0000 5.0000 7.0000 44.0000 2.6189 -154.6220 75.5090 57852.2007 -46.7120 57898.9
2014.0000 9.0000 5.0000 7.0000 44.0000 35.5232 -154.6235 75.5092 57852.5852 -46.7910 57899.4
2014.0000 9.0000 5.0000 7.0000 45.0000 6.9243 -154.6250 75.5094 57853.0310 -46.8731 57899.9
2014.0000 9.0000 5.0000 7.0000 45.0000 41.3132 -154.6265 75.5097 57853.5654 -46.9949 57900.6
2014.0000 9.0000 5.0000 7.0000 46.0000 14.9386 -154.6280 75.5099 57854.0384 -47.1202 57901.2
2014.0000 9.0000 5.0000 7.0000 46.0000 47.8976 -154.6295 75.5102 57854.6521 -47.2524 57901.9
2014.0000 9.0000 5.0000 7.0000 47.0000 19.0814 -154.6310 75.5104 57855.0172 -47.3852 57902.4
2014.0000 9.0000 5.0000 7.0000 47.0000 51.5358 -154.6325 75.5107 57855.4835 -47.5301 57903
2014.0000 9.0000 5.0000 7.0000 48.0000 22.7589 -154.6340 75.5109 57855.8003 -47.6798 57903.5
2014.0000 9.0000 5.0000 7.0000 48.0000 54.0281 -154.6355 75.5112 57856.0103 -47.8352 57903.8
2014.0000 9.0000 5.0000 7.0000 49.0000 27.8136 -154.6371 75.5114 57856.2358 -48.0067 57904.2
2014.0000 9.0000 5.0000 7.0000 49.8736 8.5040 -154.6386 75.5116 57856.2453 -48.1759 57904.4
2014.0000 9.0000 5.0000 7.0000 50.0000 32.9558 -154.6402 75.5118 57856.2034 -48.3468 57904.6
2014.0000 9.0000 5.0000 7.0000 51.0000 4.9806 -154.6417 75.5120 57856.0711 -48.5184 57904.6
2014.0000 9.0000 5.0000 7.0000 51.0000 37.6532 -154.6433 75.5123 57855.8532 -48.6954 57904.5
2014.0000 9.0000 5.0000 7.0000 52.0000 10.0325 -154.6449 75.5125 57855.5998 -48.8719 57904.5
2014.0000 9.0000 5.0000 7.0000 52.0000 42.4073 -154.6465 75.5127 57855.3319 -49.0553 57904.4
2014.0000 9.0000 5.0000 7.0000 53.0000 15.0556 -154.6481 75.5129 57854.9626 -49.2401 57904.2
2014.0000 9.0000 5.0000 7.0000 53.0000 44.9452 -154.6496 75.5131 57854.5085 -49.4085 57903.9
2014.0000 9.0000 5.0000 7.0000 54.0000 15.7275 -154.6511 75.5133 57854.0519 -49.5815 57903.6
2014.0000 9.0000 5.0000 7.0000 54.0000 45.9317 -154.6527 75.5136 57853.4869 -49.7497 57903.2
2014.0000 9.0000 5.0000 7.0000 55.0000 14.8328 -154.6543 75.5138 57852.8146 -49.9069 57902.7
2014.0000 9.0000 5.0000 7.0000 55.0000 43.5375 -154.6559 75.5140 57852.1273 -50.0521 57902.2
2014.0000 9.0000 5.0000 7.0000 56.0000 12.0641 -154.6575 75.5142 57851.5485 -50.1932 57901.7
2014.0000 9.0000 5.0000 7.0000 56.0000 39.0447 -154.6590 75.5144 57850.8747 -50.3062 57901.2
2014.0000 9.0000 5.0000 7.0000 57.0000 4.4001 -154.6606 75.5146 57850.4278 -50.4122 57900.8
2014.0000 9.0000 5.0000 7.0000 57.0000 30.4161 -154.6622 75.5148 57849.8273 -50.5097 57900.3
2014.0000 9.0000 5.0000 7.0000 57.0000 55.2964 -154.6638 75.5150 57849.3211 -50.6002 57899.9
2014.0000 9.0000 5.0000 7.0000 58.0000 18.6898 -154.6653 75.5152 57848.8136 -50.6732 57899.5
2014.0000 9.0000 5.0000 7.0000 58.0000 42.4100 -154.6669 75.5154 57848.2867 -50.7253 57899
2014.0000 9.0000 5.0000 7.0000 59.0000 6.0877 -154.6685 75.5157 57847.8449 -50.7772 57898.6
2014.0000 9.0000 5.0000 7.0000 59.0000 29.2971 -154.6701 75.5159 57847.3682 -50.7980 57898.2
2014.0000 9.0000 5.0000 7.0000 59.0000 51.9318 -154.6717 75.5161 57847.0059 -50.8094 57897.8
2014.0000 9.0000 5.0000 8.0000 0.0000 16.1475 -154.6732 75.5163 57846.5361 -50.8171 57897.4
2014.0000 9.0000 5.0000 8.0000 0.0000 39.7841 -154.6748 75.5165 57846.1001 -50.7994 57896.9
2014.0000 9.0000 5.0000 8.0000 1.0000 3.0806 -154.6763 75.5167 57845.8016 -50.7817 57896.6
2014.0000 9.0000 5.0000 8.0000 1.0000 28.3301 -154.6779 75.5170 57845.5183 -50.7487 57896.3
2014.0000 9.0000 5.0000 8.0000 1.0000 49.6514 -154.6793 75.5173 57845.2998 -50.7122 57896
2014.0000 9.0000 5.0000 8.0000 2.0000 12.7549 -154.6808 75.5175 57845.0764 -50.6726 57895.7
2014.0000 9.0000 5.0000 8.0000 2.0000 36.1625 -154.6824 75.5177 57844.8429 -50.6181 57895.5
2014.0000 9.0000 5.0000 8.0000 2.4964 29.7428 -154.6840 75.5179 57844.7249 -50.5630 57895.3
2014.0000 9.0000 5.0000 8.0000 3.0000 22.1166 -154.6856 75.5181 57844.5525 -50.5050 57895.1
2014.0000 9.0000 5.0000 8.0000 3.0000 46.1694 -154.6872 75.5183 57844.3999 -50.4338 57894.8
2014.0000 9.0000 5.0000 8.0000 4.0000 8.4414 -154.6888 75.5185 57844.3755 -50.3682 57894.7
2014.0000 9.0000 5.0000 8.0000 4.0000 32.0169 -154.6904 75.5187 57844.1681 -50.2941 57894.5
2014.0000 9.0000 5.0000 8.0000 4.0000 55.4507 -154.6920 75.5189 57844.0796 -50.2196 57894.3
2014.0000 9.0000 5.0000 8.0000 5.0000 18.7649 -154.6936 75.5191 57843.9855 -50.1452 57894.1
2014.0000 9.0000 5.0000 8.0000 5.0000 42.9495 -154.6952 75.5193 57844.0062 -50.0646 57894.1
2014.0000 9.0000 5.0000 8.0000 6.0000 7.1122 -154.6968 75.5195 57844.1092 -49.9844 57894.1
2014.0000 9.0000 5.0000 8.0000 6.0000 32.6419 -154.6984 75.5197 57844.0912 -49.8912 57894
2014.0000 9.0000 5.0000 8.0000 6.0050 56.8697 -154.7001 75.5199 57844.2002 -49.7946 57894
2014.0000 9.0000 5.0000 8.0000 7.0000 22.6459 -154.7017 75.5200 57844.2440 -49.6916 57893.9
2014.0000 9.0000 5.0000 8.0000 7.0000 46.1278 -154.7033 75.5202 57844.4121 -49.5812 57894
2014.0000 9.0000 5.0000 8.0000 8.0000 10.7761 -154.7049 75.5204 57844.4847 -49.4643 57893.9
2014.0000 9.0000 5.0000 8.0000 8.0000 34.0070 -154.7065 75.5206 57844.6545 -49.3377 57894
2014.0000 9.0000 5.0000 8.0000 8.3720 36.6958 -154.7082 75.5208 57844.7369 -49.1871 57893.9
2014.0000 9.0000 5.0000 8.0000 9.0000 23.8845 -154.7098 75.5210 57844.7429 -49.0356 57893.8
2014.0000 9.0000 5.0000 8.0000 9.0000 47.4684 -154.7115 75.5211 57844.9356 -48.8785 57893.8
2014.0000 9.0000 5.0000 8.0000 10.0000 11.5902 -154.7132 75.5213 57845.2263 -48.7173 57893.9
2014.0000 9.0000 5.0000 8.0000 10.0000 36.6266 -154.7149 75.5214 57845.4239 -48.5398 57894
2014.0000 9.0000 5.0000 8.0000 11.0000 2.4763 -154.7165 75.5216 57845.5859 -48.3482 57893.9
2014.0000 9.0000 5.0000 8.0000 11.0000 30.0097 -154.7181 75.5218 57845.7993 -48.1429 57893.9
2014.0000 9.0000 5.0000 8.0000 11.1297 50.3366 -154.7197 75.5220 57846.0815 -47.9300 57894
2014.0000 9.0000 5.0000 8.0000 12.0000 28.4442 -154.7213 75.5222 57846.2794 -47.7023 57894
2014.0000 9.0000 5.0000 8.0000 12.3557 37.6390 -154.7229 75.5224 57846.3429 -47.4873 57893.8
2014.0000 9.0000 5.0000 8.0000 13.0000 30.1061 -154.7245 75.5226 57846.6439 -47.2679 57893.9
2014.0000 9.0000 5.0000 8.0000 13.9954 2.0856 -154.7262 75.5228 57846.8106 -47.0442 57893.9
2014.0000 9.0000 5.0000 8.0000 14.0000 33.3155 -154.7278 75.5230 57847.0323 -46.8224 57893.9
2014.0000 9.0000 5.0000 8.0000 15.0000 3.8686 -154.7294 75.5232 57847.1926 -46.6099 57893.8
2014.0000 9.0000 5.0000 8.0000 15.0000 36.3752 -154.7310 75.5234 57847.3615 -46.3725 57893.7
2014.0000 9.0000 5.0000 8.0000 16.0000 5.8950 -154.7326 75.5235 57847.6547 -46.1352 57893.8
2014.0000 9.0000 5.0000 8.0000 16.0000 34.0451 -154.7342 75.5237 57847.9878 -45.9070 57893.9
2014.0000 9.0000 5.0000 8.0000 17.0000 3.6047 -154.7358 75.5239 57848.3374 -45.6606 57894
2014.0000 9.0000 5.0000 8.0000 17.0000 32.6436 -154.7375 75.5241 57848.6396 -45.4186 57894.1
2014.0000 9.0000 5.0000 8.0000 18.0000 2.2205 -154.7391 75.5243 57849.0673 -45.1722 57894.2
2014.0000 9.0000 5.0000 8.0000 18.0000 29.3476 -154.7407 75.5245 57849.6676 -44.9467 57894.6
2014.0000 9.0000 5.0000 8.0000 18.0000 55.8930 -154.7423 75.5247 57850.3353 -44.7113 57895
2014.0000 9.0000 5.0000 8.0000 19.0000 22.2252 -154.7439 75.5249 57850.9957 -44.4783 57895.5
2014.0000 9.0000 5.0000 8.0000 19.0000 50.8421 -154.7455 75.5251 57851.6569 -44.2194 57895.9
2014.0000 9.0000 5.0000 8.0000 20.0000 17.0924 -154.7472 75.5253 57852.2525 -43.9806 57896.2
2014.0000 9.0000 5.0000 8.0000 20.0000 43.2964 -154.7489 75.5254 57853.0134 -43.7397 57896.8
2014.0000 9.0000 5.0000 8.0000 21.0000 9.3293 -154.7505 75.5256 57853.8091 -43.4971 57897.3
2014.0000 9.0000 5.0000 8.0000 21.0000 36.3696 -154.7521 75.5258 57854.5564 -43.2410 57897.8
2014.0000 9.0000 5.0000 8.0000 22.0000 2.5254 -154.7538 75.5260 57855.2943 -42.9785 57898.3
2014.0000 9.0000 5.0000 8.0000 22.0000 30.4417 -154.7554 75.5262 57856.1327 -42.6980 57898.8
2014.0000 9.0000 5.0000 8.0000 22.0000 56.5521 -154.7571 75.5263 57856.9187 -42.4216 57899.3
2014.0000 9.0000 5.0000 8.0000 23.0000 24.7588 -154.7587 75.5265 57857.5853 -42.1208 57899.7
2014.0000 9.0000 5.0000 8.0000 23.0000 52.9237 -154.7603 75.5267 57858.3599 -41.8166 57900.2
2014.0000 9.0000 5.0000 8.0000 24.0000 23.5192 -154.7619 75.5269 57859.0476 -41.4846 57900.5
2014.0000 9.0000 5.0000 8.0000 24.0000 54.0446 -154.7636 75.5271 57859.8257 -41.1490 57901
2014.0000 9.0000 5.0000 8.0000 25.0000 23.8847 -154.7651 75.5273 57860.6230 -40.8200 57901.4
2014.0000 9.0000 5.0000 8.0000 25.0000 54.4933 -154.7668 75.5274 57861.3644 -40.4786 57901.8
2014.0000 9.0000 5.0000 8.0000 26.0000 24.8884 -154.7685 75.5276 57862.1505 -40.1395 57902.3
2014.0000 9.0000 5.0000 8.0000 26.0786 53.0866 -154.7703 75.5277 57862.9388 -39.7790 57902.7
2014.0000 9.0000 5.0000 8.0000 27.0000 30.0319 -154.7721 75.5277 57863.8069 -39.4318 57903.2
2014.0000 9.0000 5.0000 8.0000 28.0000 2.2702 -154.7738 75.5278 57864.8130 -39.1028 57903.9
2014.0000 9.0000 5.0000 8.0000 28.0000 33.2431 -154.7756 75.5278 57865.6649 -38.7934 57904.5
2014.0000 9.0000 5.0000 8.0000 29.0000 3.7197 -154.7774 75.5279 57866.7693 -38.5079 57905.3
2014.0000 9.0000 5.0000 8.0000 29.0000 31.9901 -154.7792 75.5279 57867.9009 -38.2475 57906.1
2014.0000 9.0000 5.0000 8.0000 29.6116 23.1457 -154.7810 75.5279 57869.0474 -38.0051 57907.1
2014.0000 9.0000 5.0000 8.0000 30.0000 26.0231 -154.7828 75.5279 57870.3419 -37.7811 57908.1
2014.0000 9.0000 5.0000 8.0000 30.0000 53.3128 -154.7846 75.5280 57871.6908 -37.5534 57909.2
2014.0000 9.0000 5.0000 8.0000 31.0000 20.0382 -154.7863 75.5280 57873.0172 -37.3355 57910.4
2014.0000 9.0000 5.0000 8.0000 31.0000 46.5066 -154.7881 75.5280 57874.5276 -37.1163 57911.6
2014.0000 9.0000 5.0000 8.0000 32.0000 12.6560 -154.7899 75.5280 57876.0356 -36.8903 57912.9
2014.0000 9.0000 5.0000 8.0000 32.0000 39.3013 -154.7917 75.5280 57877.6003 -36.6589 57914.3
2014.0000 9.0000 5.0000 8.0000 33.0000 3.3284 -154.7935 75.5280 57879.3894 -36.4412 57915.8
2014.0000 9.0000 5.0000 8.0000 33.0000 29.1239 -154.7953 75.5280 57881.2700 -36.2055 57917.5
2014.0000 9.0000 5.0000 8.0000 33.0000 53.3451 -154.7971 75.5280 57883.3534 -35.9818 57919.3
2014.0000 9.0000 5.0000 8.0000 34.0000 18.5060 -154.7989 75.5280 57885.4541 -35.7475 57921.2
2014.0000 9.0000 5.0000 8.0000 34.0000 43.2216 -154.8007 75.5280 57887.5319 -35.5151 57923
2014.0000 9.0000 5.0000 8.0000 35.0000 5.7860 -154.8025 75.5280 57889.6621 -35.2631 57924.9
2014.0000 9.0000 5.0000 8.0000 35.0000 31.2478 -154.8042 75.5280 57891.9428 -34.9778 57926.9
2014.0000 9.0000 5.0000 8.0000 35.0000 56.8027 -154.8060 75.5280 57894.2186 -34.6766 57928.9
2014.0000 9.0000 5.0000 8.0000 36.0000 19.9318 -154.8078 75.5281 57896.4523 -34.3915 57930.8
2014.0000 9.0000 5.0000 8.0000 36.0000 45.2235 -154.8096 75.5281 57898.7104 -34.0787 57932.8
2014.0000 9.0000 5.0000 8.0000 37.0000 8.7050 -154.8114 75.5282 57900.8593 -33.7720 57934.6
2014.0000 9.0000 5.0000 8.0000 37.0000 33.3543 -154.8132 75.5282 57902.9167 -33.4495 57936.4
2014.0000 9.0000 5.0000 8.0000 37.1395 49.7850 -154.8149 75.5283 57904.8493 -33.1096 57938
2014.0000 9.0000 5.0000 8.0000 38.0000 23.6757 -154.8167 75.5283 57906.9643 -32.7441 57939.7
2014.0000 9.0000 5.0000 8.0000 38.0000 49.3081 -154.8185 75.5284 57909.1235 -32.3739 57941.5
2014.0000 9.0000 5.0000 8.0000 39.0000 14.0320 -154.8203 75.5284 57911.1799 -32.0046 57943.2
2014.0000 9.0000 5.0000 8.0000 39.0000 39.8990 -154.8220 75.5285 57913.2767 -31.6172 57944.9
2014.0000 9.0000 5.0000 8.0000 40.0000 5.4410 -154.8238 75.5286 57915.4880 -31.2350 57946.7
2014.0000 9.0000 5.0000 8.0000 40.0000 32.1432 -154.8256 75.5286 57917.6190 -30.8360 57948.5
2014.0000 9.0000 5.0000 8.0000 40.0000 56.1286 -154.8274 75.5286 57919.9254 -30.4869 57950.4
2014.0000 9.0000 5.0000 8.0000 41.0000 22.7702 -154.8292 75.5286 57922.3050 -30.1249 57952.4
2014.0000 9.0000 5.0000 8.0000 41.0000 50.8679 -154.8309 75.5287 57924.6895 -29.7423 57954.4
2014.0000 9.0000 5.0000 8.0000 42.0000 18.0012 -154.8327 75.5287 57927.1262 -29.3468 57956.5
2014.0000 9.0000 5.0000 8.0000 42.0000 45.4743 -154.8345 75.5287 57929.4891 -28.9462 57958.4
2014.0000 9.0000 5.0000 8.0000 43.0000 13.8717 -154.8363 75.5287 57931.9075 -28.4891 57960.4
2014.0000 9.0000 5.0000 8.0000 43.0000 41.8902 -154.8381 75.5288 57934.3858 -28.0277 57962.4
2014.0000 9.0000 5.0000 8.0000 44.0000 10.5336 -154.8399 75.5288 57936.9577 -27.5724 57964.5
2014.0000 9.0000 5.0000 8.0000 44.0000 39.0132 -154.8417 75.5289 57939.3297 -27.1292 57966.5
2014.0000 9.0000 5.0000 8.0000 45.0000 10.2429 -154.8434 75.5289 57941.8301 -26.6675 57968.5
2014.0000 9.0000 5.0000 8.0000 45.0000 39.7479 -154.8452 75.5289 57944.3048 -26.2517 57970.6
2014.0000 9.0000 5.0000 8.0000 46.0000 9.5430 -154.8470 75.5289 57946.7408 -25.8443 57972.6
2014.0000 9.0000 5.0000 8.0000 46.0000 38.7910 -154.8488 75.5289 57949.2497 -25.4558 57974.7
2014.0000 9.0000 5.0000 8.0000 47.0000 8.6381 -154.8506 75.5289 57951.9063 -25.0516 57977
2014.0000 9.0000 5.0000 8.0000 47.0000 38.3188 -154.8524 75.5288 57954.5164 -24.6413 57979.2
2014.0000 9.0000 5.0000 8.0000 48.0000 7.3900 -154.8541 75.5288 57956.9332 -24.2324 57981.2
2014.0000 9.0000 5.0000 8.0000 48.0000 36.3428 -154.8559 75.5287 57959.2762 -23.8152 57983.1
2014.0000 9.0000 5.0000 8.0000 49.0000 4.5234 -154.8576 75.5286 57961.5547 -23.4142 57985
2014.0000 9.0000 5.0000 8.0000 49.0000 35.9633 -154.8593 75.5284 57963.7314 -22.9796 57986.7
2014.0000 9.0000 5.0000 8.0000 50.0000 7.7116 -154.8611 75.5283 57965.6839 -22.5507 57988.2
2014.0000 9.0000 5.0000 8.0000 50.0000 37.3261 -154.8626 75.5281 57967.5734 -22.1682 57989.7
2014.0000 9.0000 5.0000 8.0000 51.0000 9.1726 -154.8643 75.5280 57969.2577 -21.7446 57991
2014.0000 9.0000 5.0000 8.0000 51.0000 39.0416 -154.8660 75.5279 57970.8421 -21.3249 57992.2
2014.0000 9.0000 5.0000 8.0000 52.0000 9.0181 -154.8677 75.5277 57972.3167 -20.9030 57993.2
2014.0000 9.0000 5.0000 8.0000 52.0000 39.4957 -154.8694 75.5276 57973.5702 -20.4714 57994
2014.0000 9.0000 5.0000 8.0000 53.0000 8.8583 -154.8710 75.5274 57974.6841 -20.0615 57994.7
2014.0000 9.0000 5.0000 8.0000 53.0000 39.5216 -154.8727 75.5272 57975.6875 -19.6458 57995.3
2014.0000 9.0000 5.0000 8.0000 54.0000 8.4663 -154.8743 75.5271 57976.4979 -19.2877 57995.8
2014.0000 9.0000 5.0000 8.0000 54.0000 35.9616 -154.8760 75.5269 57977.1526 -19.0318 57996.2
2014.0000 9.0000 5.0000 8.0000 55.0000 2.7290 -154.8777 75.5267 57977.8725 -18.7777 57996.7
2014.0000 9.0000 5.0000 8.0000 55.0000 35.3956 -154.8794 75.5266 57978.3064 -18.3489 57996.7
2014.0000 9.0000 5.0000 8.0000 55.8966 7.2809 -154.8811 75.5265 57978.7261 -18.0131 57996.7
2014.0000 9.0000 5.0000 8.0000 56.0000 25.2585 -154.8829 75.5264 57979.0477 -17.6343 57996.7
2014.0000 9.0000 5.0000 8.0000 56.0000 50.1520 -154.8846 75.5263 57979.2487 -17.2408 57996.5
2014.0000 9.0000 5.0000 8.0000 57.0000 17.3683 -154.8864 75.5262 57979.3122 -16.7892 57996.1
2014.0000 9.0000 5.0000 8.0000 57.0000 45.9166 -154.8881 75.5262 57979.2637 -16.2950 57995.6
2014.0000 9.0000 5.0000 8.0000 58.0000 13.9842 -154.8899 75.5261 57979.0684 -15.7893 57994.9
2014.0000 9.0000 5.0000 8.0000 58.0000 42.3778 -154.8917 75.5261 57978.8306 -15.2407 57994.1
2014.0000 9.0000 5.0000 8.0000 59.0000 10.3439 -154.8935 75.5260 57978.5714 -14.6985 57993.3
2014.0000 9.0000 5.0000 8.0000 59.0000 38.2003 -154.8953 75.5260 57978.2219 -14.1496 57992.4
2014.0000 9.0000 5.0000 9.0000 0.0000 7.3039 -154.8970 75.5260 57977.9024 -13.5755 57991.5
2014.0000 9.0000 5.0000 9.0000 0.0000 33.1795 -154.8988 75.5259 57977.4337 -13.0602 57990.5
2014.0000 9.0000 5.0000 9.0000 0.9900 2.3004 -154.9006 75.5258 57976.8613 -12.4914 57989.4
2014.0000 9.0000 5.0000 9.0000 1.0000 32.6581 -154.9023 75.5257 57976.2607 -11.8085 57988.1
2014.0000 9.0000 5.0000 9.0000 1.7816 13.7252 -154.9041 75.5256 57975.5415 -11.1806 57986.7
2014.0000 9.0000 5.0000 9.0000 2.0000 25.2688 -154.9058 75.5256 57974.8521 -10.6598 57985.5
2014.0000 9.0000 5.0000 9.0000 2.0000 53.1637 -154.9076 75.5255 57974.0944 -10.0841 57984.2
2014.0000 9.0000 5.0000 9.0000 3.0000 22.7605 -154.9093 75.5254 57973.1830 -9.4805 57982.7
2014.0000 9.0000 5.0000 9.0000 3.0000 52.6928 -154.9111 75.5253 57972.2997 -8.8789 57981.2
2014.0000 9.0000 5.0000 9.0000 4.0000 21.1170 -154.9128 75.5252 57971.3084 -8.3392 57979.6
2014.0000 9.0000 5.0000 9.0000 4.0000 51.3654 -154.9146 75.5251 57970.1055 -7.8132 57977.9
2014.0000 9.0000 5.0000 9.0000 5.0000 20.1906 -154.9162 75.5250 57968.9476 -7.3167 57976.3
2014.0000 9.0000 5.0000 9.0000 5.0000 47.6619 -154.9180 75.5249 57967.7659 -6.8529 57974.6
2014.0000 9.0000 5.0000 9.0000 6.0000 15.6118 -154.9197 75.5248 57966.5156 -6.3868 57972.9
2014.0000 9.0000 5.0000 9.0000 6.0000 47.1474 -154.9214 75.5246 57965.2232 -5.8979 57971.1
2014.0000 9.0000 5.0000 9.0000 7.0000 10.9255 -154.9231 75.5245 57963.8837 -5.5309 57969.4
2014.0000 9.0000 5.0000 9.0000 7.0000 36.5314 -154.9248 75.5244 57962.4716 -5.0826 57967.6
2014.0000 9.0000 5.0000 9.0000 8.0000 4.3529 -154.9266 75.5242 57961.1830 -4.5919 57965.8
2014.0000 9.0000 5.0000 9.0000 8.0000 30.2509 -154.9283 75.5241 57959.7916 -4.1602 57964
2014.0000 9.0000 5.0000 9.0000 8.0000 56.3071 -154.9300 75.5240 57958.3613 -3.7389 57962.1
2014.0000 9.0000 5.0000 9.0000 9.0000 24.0427 -154.9318 75.5239 57956.8715 -3.2748 57960.1
2014.0000 9.0000 5.0000 9.0000 9.0000 56.2691 -154.9335 75.5238 57955.3551 -2.7018 57958.1
2014.0000 9.0000 5.0000 9.0000 10.0000 18.0284 -154.9353 75.5238 57953.8093 -2.3101 57956.1
2014.0000 9.0000 5.0000 9.0000 10.0000 41.6363 -154.9371 75.5237 57952.3208 -1.8312 57954.2
2014.0000 9.0000 5.0000 9.0000 11.0000 7.2028 -154.9389 75.5237 57950.7564 -1.3113 57952.1
2014.0000 9.0000 5.0000 9.0000 11.0000 34.2366 -154.9406 75.5236 57949.1448 -0.6604 57949.8
2014.0000 9.0000 5.0000 9.0000 11.7594 14.7949 -154.9424 75.5236 57947.4848 0.0177 57947.5
2014.0000 9.0000 5.0000 9.0000 12.0000 27.2038 -154.9442 75.5235 57945.7010 0.7213 57945
2014.0000 9.0000 5.0000 9.0000 12.0000 55.6592 -154.9460 75.5235 57944.0290 1.4799 57942.5
2014.0000 9.0000 5.0000 9.0000 13.0000 23.0783 -154.9478 75.5234 57942.2553 2.2070 57940
2014.0000 9.0000 5.0000 9.0000 13.0000 52.2548 -154.9495 75.5234 57940.4127 2.9642 57937.4
2014.0000 9.0000 5.0000 9.0000 14.0000 20.6806 -154.9513 75.5233 57938.6139 3.6979 57934.9
2014.0000 9.0000 5.0000 9.0000 14.0000 49.2831 -154.9530 75.5232 57936.7050 4.3759 57932.3
2014.0000 9.0000 5.0000 9.0000 15.0000 17.7521 -154.9548 75.5231 57934.7587 5.0504 57929.7
2014.0000 9.0000 5.0000 9.0000 15.0000 48.1100 -154.9566 75.5230 57932.8326 5.6949 57927.1
2014.0000 9.0000 5.0000 9.0000 16.0000 17.6447 -154.9583 75.5229 57930.8027 6.3162 57924.5
2014.0000 9.0000 5.0000 9.0000 16.0000 46.4262 -154.9601 75.5228 57928.7120 6.8085 57921.9
2014.0000 9.0000 5.0000 9.0000 17.0000 15.1020 -154.9618 75.5228 57926.6090 7.2848 57919.3
2014.0000 9.0000 5.0000 9.0000 17.0000 44.5973 -154.9636 75.5226 57924.4389 7.6240 57916.8
2014.0000 9.0000 5.0000 9.0000 18.0000 13.6796 -154.9653 75.5225 57922.2384 7.9177 57914.3
2014.0000 9.0000 5.0000 9.0000 18.0000 42.4634 -154.9670 75.5224 57919.9887 8.1498 57911.8
2014.0000 9.0000 5.0000 9.0000 19.0000 10.4247 -154.9687 75.5223 57917.7059 8.3499 57909.4
2014.0000 9.0000 5.0000 9.0000 19.0000 38.1637 -154.9705 75.5222 57915.3470 8.5764 57906.8
2014.0000 9.0000 5.0000 9.0000 20.0000 6.4166 -154.9722 75.5221 57912.8591 8.8318 57904
2014.0000 9.0000 5.0000 9.0000 20.0000 35.3408 -154.9739 75.5220 57910.3265 9.1066 57901.2
2014.0000 9.0000 5.0000 9.0000 21.0000 5.3139 -154.9757 75.5219 57907.7094 9.4144 57898.3
2014.0000 9.0000 5.0000 9.0000 21.0000 33.4424 -154.9774 75.5218 57905.0526 9.7349 57895.3
2014.0000 9.0000 5.0000 9.0000 21.8186 11.5195 -154.9792 75.5217 57902.3989 10.1187 57892.3
2014.0000 9.0000 5.0000 9.0000 22.0000 28.0912 -154.9809 75.5216 57899.7204 10.5100 57889.2
2014.0000 9.0000 5.0000 9.0000 22.0033 56.9827 -154.9826 75.5215 57896.9416 10.9700 57886
2014.0000 9.0000 5.0000 9.0000 23.0000 23.9539 -154.9843 75.5213 57894.0225 11.3939 57882.6
2014.0000 9.0000 5.0000 9.0000 23.0000 52.7951 -154.9860 75.5212 57891.1808 11.8832 57879.3
2014.0000 9.0000 5.0000 9.0000 24.0000 22.6777 -154.9878 75.5211 57888.3178 12.3949 57875.9
2014.0000 9.0000 5.0000 9.0000 24.0000 55.7285 -154.9895 75.5210 57885.4886 13.0193 57872.5
2014.0000 9.0000 5.0000 9.0000 25.0000 30.2056 -154.9911 75.5208 57882.6011 13.6836 57868.9
2014.0000 9.0000 5.0000 9.0000 26.0000 5.8454 -154.9928 75.5206 57879.5934 14.3718 57865.2
2014.0000 9.0000 5.0000 9.0000 26.0000 41.0209 -154.9944 75.5205 57876.5879 15.0545 57861.5
2014.0000 9.0000 5.0000 9.0000 27.0000 14.6943 -154.9961 75.5203 57873.6610 15.7132 57857.9
2014.0000 9.0000 5.0000 9.0000 27.0000 50.5458 -154.9978 75.5201 57870.7557 16.4157 57854.3
2014.0000 9.0000 5.0000 9.0000 28.0000 24.0563 -154.9994 75.5200 57867.7928 17.0735 57850.7
2014.0000 9.0000 5.0000 9.0000 29.0000 5.7213 -155.0011 75.5198 57864.8364 17.9175 57846.9
2014.0000 9.0000 5.0000 9.0000 29.0000 35.3864 -155.0027 75.5196 57861.8777 18.5135 57843.4
2014.0000 9.0000 5.0000 9.0000 30.0000 5.1503 -155.0043 75.5194 57859.0322 19.0745 57840
2014.0000 9.0000 5.0000 9.0000 30.0000 37.6415 -155.0058 75.5192 57856.1927 19.6906 57836.5
2014.0000 9.0000 5.0000 9.0000 31.0000 9.9505 -155.0074 75.5190 57853.4667 20.3155 57833.2
2014.0000 9.0000 5.0000 9.0000 31.0000 41.2559 -155.0090 75.5188 57850.7249 20.9375 57829.8
2014.0000 9.0000 5.0000 9.0000 32.0000 10.8875 -155.0106 75.5185 57848.0678 21.5678 57826.5
2014.0000 9.0000 5.0000 9.0000 32.0000 39.8501 -155.0121 75.5183 57845.4176 22.1919 57823.2
2014.0000 9.0000 5.0000 9.0000 33.0000 9.6738 -155.0137 75.5181 57842.8156 22.8655 57820
